Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 16 [40960/49000 (83%)]	Train Loss: 0.586699	Val Loss: 0.716580	Val Acc: 77
Train Epoch: 16 [46080/49000 (94%)]	Train Loss: 0.508478	Val Loss: 0.738472	Val Acc: 75
Train Epoch: 17 [0/49000 (0%)]	Train Loss: 3.242090	Val Loss: 0.806241	Val Acc: 73
Train Epoch: 17 [5120/49000 (10%)]	Train Loss: 0.559701	Val Loss: 0.753272	Val Acc: 75
Train Epoch: 17 [10240/49000 (21%)]	Train Loss: 0.449760	Val Loss: 0.742990	Val Acc: 76
Train Epoch: 17 [15360/49000 (31%)]	Train Loss: 0.539480	Val Loss: 0.716769	Val Acc: 75
Train Epoch: 17 [20480/49000 (42%)]	Train Loss: 0.493742	Val Loss: 0.725772	Val Acc: 76
Train Epoch: 17 [25600/49000 (52%)]	Train Loss: 0.485554	Val Loss: 0.719190	Val Acc: 76
Train Epoch: 17 [30720/49000 (62%)]	Train Loss: 0.439045	Val Loss: 0.712642	Val Acc: 78
Train Epoch: 17 [35840/49000 (73%)]	Train Loss: 0.456775	Val Loss: 0.763317	Val Acc: 76
Train Epoch: 17 [40960/49000 (83%)]	Train Loss: 0.540389	Val Loss: 0.713308	Val Acc: 77
Train Epoch: 17 [46080/49000 (94%)]	Train Loss: 0.483579	Val Loss: 0.748407	Val Acc: 75
Train Epoch: 18 [0/49000 (0%)]	Train Loss: 3.497076	Val Loss: 0.741910	Val Acc: 74
Train Epoch: 18 [5120/49000 (10%)]	Train Loss: 0.509198	Val Loss: 0.737024	Val Acc: 75
Train Epoch: 18 [10240/49000 (21%)]	Train Loss: 0.560244	Val Loss: 0.738979	Val Acc: 75
Train Epoch: 18 [15360/49000 (31%)]	Train Loss: 0.452994	Val Loss: 0.724768	Val Acc: 76
Train Epoch: 18 [20480/49000 (42%)]	Train Loss: 0.439080	Val Loss: 0.724843	Val Acc: 76
Train Epoch: 18 [25600/49000 (52%)]	Train Loss: 0.470020	Val Loss: 0.740857	Val Acc: 76
Train Epoch: 18 [30720/49000 (62%)]	Train Loss: 0.426453	Val Loss: 0.732778	Val Acc: 76
Train Epoch: 18 [35840/49000 (73%)]	Train Loss: 0.492608	Val Loss: 0.750419	Val Acc: 75
Train Epoch: 18 [40960/49000 (83%)]	Train Loss: 0.529741	Val Loss: 0.733051	Val Acc: 76
Train Epoch: 18 [46080/49000 (94%)]	Train Loss: 0.538404	Val Loss: 0.724883	Val Acc: 76
Train Epoch: 19 [0/49000 (0%)]	Train Loss: 3.686627	Val Loss: 0.776344	Val Acc: 75
Train Epoch: 19 [5120/49000 (10%)]	Train Loss: 0.452768	Val Loss: 0.751121	Val Acc: 75
Train Epoch: 19 [10240/49000 (21%)]	Train Loss: 0.440437	Val Loss: 0.727153	Val Acc: 76
Train Epoch: 19 [15360/49000 (31%)]	Train Loss: 0.457729	Val Loss: 0.768864	Val Acc: 76
Train Epoch: 19 [20480/49000 (42%)]	Train Loss: 0.407548	Val Loss: 0.742677	Val Acc: 76
Train Epoch: 19 [25600/49000 (52%)]	Train Loss: 0.438096	Val Loss: 0.731234	Val Acc: 76
Train Epoch: 19 [30720/49000 (62%)]	Train Loss: 0.380427	Val Loss: 0.743313	Val Acc: 77
Train Epoch: 19 [35840/49000 (73%)]	Train Loss: 0.472474	Val Loss: 0.728789	Val Acc: 77
Train Epoch: 19 [40960/49000 (83%)]	Train Loss: 0.468592	Val Loss: 0.743543	Val Acc: 76
Train Epoch: 19 [46080/49000 (94%)]	Train Loss: 0.509207	Val Loss: 0.763563	Val Acc: 75
Train Epoch: 20 [0/49000 (0%)]	Train Loss: 3.769055	Val Loss: 0.748116	Val Acc: 75
Train Epoch: 20 [5120/49000 (10%)]	Train Loss: 0.509261	Val Loss: 0.803130	Val Acc: 73
Train Epoch: 20 [10240/49000 (21%)]	Train Loss: 0.475761	Val Loss: 0.774432	Val Acc: 74
Train Epoch: 20 [15360/49000 (31%)]	Train Loss: 0.376575	Val Loss: 0.733926	Val Acc: 75
Train Epoch: 20 [20480/49000 (42%)]	Train Loss: 0.449808	Val Loss: 0.742051	Val Acc: 75
Train Epoch: 20 [25600/49000 (52%)]	Train Loss: 0.377633	Val Loss: 0.748277	Val Acc: 76
Train Epoch: 20 [30720/49000 (62%)]	Train Loss: 0.389950	Val Loss: 0.749169	Val Acc: 76
Train Epoch: 20 [35840/49000 (73%)]	Train Loss: 0.451222	Val Loss: 0.743949	Val Acc: 76
Train Epoch: 20 [40960/49000 (83%)]	Train Loss: 0.454474	Val Loss: 0.757573	Val Acc: 75
Train Epoch: 20 [46080/49000 (94%)]	Train Loss: 0.437188	Val Loss: 0.710023	Val Acc: 77
Train Epoch: 21 [0/49000 (0%)]	Train Loss: 3.817660	Val Loss: 0.770457	Val Acc: 74
Train Epoch: 21 [5120/49000 (10%)]	Train Loss: 0.454628	Val Loss: 0.802638	Val Acc: 74
Train Epoch: 21 [10240/49000 (21%)]	Train Loss: 0.374824	Val Loss: 0.762773	Val Acc: 76
Train Epoch: 21 [15360/49000 (31%)]	Train Loss: 0.316463	Val Loss: 0.754401	Val Acc: 76
Train Epoch: 21 [20480/49000 (42%)]	Train Loss: 0.448734	Val Loss: 0.729471	Val Acc: 75
Train Epoch: 21 [25600/49000 (52%)]	Train Loss: 0.401832	Val Loss: 0.738268	Val Acc: 77
Train Epoch: 21 [30720/49000 (62%)]	Train Loss: 0.475718	Val Loss: 0.774999	Val Acc: 75
Train Epoch: 21 [35840/49000 (73%)]	Train Loss: 0.406812	Val Loss: 0.742793	Val Acc: 78
Train Epoch: 21 [40960/49000 (83%)]	Train Loss: 0.340817	Val Loss: 0.751511	Val Acc: 76
Train Epoch: 21 [46080/49000 (94%)]	Train Loss: 0.460314	Val Loss: 0.732491	Val Acc: 77
Train Epoch: 22 [0/49000 (0%)]	Train Loss: 3.623324	Val Loss: 0.754912	Val Acc: 75
Train Epoch: 22 [5120/49000 (10%)]	Train Loss: 0.352127	Val Loss: 0.757599	Val Acc: 76
Train Epoch: 22 [10240/49000 (21%)]	Train Loss: 0.361304	Val Loss: 0.718670	Val Acc: 77
Train Epoch: 22 [15360/49000 (31%)]	Train Loss: 0.426266	Val Loss: 0.717454	Val Acc: 76
Train Epoch: 22 [20480/49000 (42%)]	Train Loss: 0.408668	Val Loss: 0.716207	Val Acc: 76
Train Epoch: 22 [25600/49000 (52%)]	Train Loss: 0.317736	Val Loss: 0.732196	Val Acc: 77
Train Epoch: 22 [30720/49000 (62%)]	Train Loss: 0.420239	Val Loss: 0.745719	Val Acc: 77
Train Epoch: 22 [35840/49000 (73%)]	Train Loss: 0.337181	Val Loss: 0.761547	Val Acc: 77
Train Epoch: 22 [40960/49000 (83%)]	Train Loss: 0.411317	Val Loss: 0.724881	Val Acc: 77
Train Epoch: 22 [46080/49000 (94%)]	Train Loss: 0.431534	Val Loss: 0.738503	Val Acc: 77
Train Epoch: 23 [0/49000 (0%)]	Train Loss: 3.594561	Val Loss: 0.784687	Val Acc: 74
Train Epoch: 23 [5120/49000 (10%)]	Train Loss: 0.428874	Val Loss: 0.786880	Val Acc: 75
Train Epoch: 23 [10240/49000 (21%)]	Train Loss: 0.347315	Val Loss: 0.768445	Val Acc: 75
Train Epoch: 23 [15360/49000 (31%)]	Train Loss: 0.385186	Val Loss: 0.736662	Val Acc: 77
Train Epoch: 23 [20480/49000 (42%)]	Train Loss: 0.371287	Val Loss: 0.758641	Val Acc: 76
Train Epoch: 23 [25600/49000 (52%)]	Train Loss: 0.419081	Val Loss: 0.727205	Val Acc: 77
Train Epoch: 23 [30720/49000 (62%)]	Train Loss: 0.333977	Val Loss: 0.783048	Val Acc: 76
Train Epoch: 23 [35840/49000 (73%)]	Train Loss: 0.399207	Val Loss: 0.784727	Val Acc: 77
Train Epoch: 23 [40960/49000 (83%)]	Train Loss: 0.316453	Val Loss: 0.822713	Val Acc: 74
Train Epoch: 23 [46080/49000 (94%)]	Train Loss: 0.340603	Val Loss: 0.744591	Val Acc: 77
Train Epoch: 24 [0/49000 (0%)]	Train Loss: 3.516611	Val Loss: 0.768145	Val Acc: 76
Train Epoch: 24 [5120/49000 (10%)]	Train Loss: 0.410344	Val Loss: 0.772995	Val Acc: 74
Train Epoch: 24 [10240/49000 (21%)]	Train Loss: 0.396955	Val Loss: 0.754496	Val Acc: 75
Train Epoch: 24 [15360/49000 (31%)]	Train Loss: 0.341577	Val Loss: 0.765410	Val Acc: 75
Train Epoch: 24 [20480/49000 (42%)]	Train Loss: 0.376393	Val Loss: 0.752653	Val Acc: 76
Train Epoch: 24 [25600/49000 (52%)]	Train Loss: 0.345726	Val Loss: 0.730782	Val Acc: 77
Train Epoch: 24 [30720/49000 (62%)]	Train Loss: 0.373306	Val Loss: 0.750873	Val Acc: 77
Train Epoch: 24 [35840/49000 (73%)]	Train Loss: 0.361953	Val Loss: 0.747350	Val Acc: 77
Train Epoch: 24 [40960/49000 (83%)]	Train Loss: 0.325173	Val Loss: 0.768327	Val Acc: 76
Train Epoch: 24 [46080/49000 (94%)]	Train Loss: 0.341452	Val Loss: 0.759757	Val Acc: 77
Train Epoch: 25 [0/49000 (0%)]	Train Loss: 3.898357	Val Loss: 0.775313	Val Acc: 75
Train Epoch: 25 [5120/49000 (10%)]	Train Loss: 0.321999	Val Loss: 0.790829	Val Acc: 75
Train Epoch: 25 [10240/49000 (21%)]	Train Loss: 0.303458	Val Loss: 0.755194	Val Acc: 76
Train Epoch: 25 [15360/49000 (31%)]	Train Loss: 0.281110	Val Loss: 0.792403	Val Acc: 76
Train Epoch: 25 [20480/49000 (42%)]	Train Loss: 0.321753	Val Loss: 0.739994	Val Acc: 77
Train Epoch: 25 [25600/49000 (52%)]	Train Loss: 0.335654	Val Loss: 0.745782	Val Acc: 77
Train Epoch: 25 [30720/49000 (62%)]	Train Loss: 0.325064	Val Loss: 0.740530	Val Acc: 78
Train Epoch: 25 [35840/49000 (73%)]	Train Loss: 0.370202	Val Loss: 0.788067	Val Acc: 76
